artist_name,artist_id,danceability,energy,valence,tempo,loudness,key,acousticness,instrumentalness,liveness,speechiness,distance,action
Stevie Wonder,622805,0.164199411747729,0.23343229409371982,0.19058105593258415,0.13282020924917284,0.47238008621143657,0.2755318588680171,0.36521164895770114,1.0445808862841386,0.5037745461205313,0.07519584543237129,1.3850802019102413,0
Aretha Franklin,927555,0.09466172037449472,0.9301160858558112,0.42866593177475076,0.15791015349062734,0.009063193499063149,0.0,0.8265242055125572,1.2236366061976107,0.3049849633499675,0.1653842600578722,1.8394688367182483,0
Sam Cooke,238115,0.7220465682426414,0.7809392555349032,0.26947294010203143,0.1649502922664428,0.1692231015933347,1.9287230120761198,1.2596994595738282,1.276666797442855,0.565489235148902,0.19453227308239052,2.924720887165258,0
Michael Jackson,467203,1.564422428246341,1.0029594367550758,0.1375404581102859,0.11009336618450838,1.2863781733714559,3.0308504475481888,0.7663725789068008,0.8499288648230613,0.36651391247518783,0.3095904678882253,3.983100682107546,1
Otis Redding,414251,0.8242749121044372,1.188823198078027,0.13434842967100993,0.7188553269370314,0.21762052595019266,2.479786729812154,0.08697332501548921,1.1434260741958087,0.28714536182952133,0.10087073310006311,3.1987260022285113,0
Prince,361393,1.4794689158520362,0.055737053527297194,0.14042444256837716,0.24298207942147432,0.5451210478990548,0.2755318588680171,1.0229418239641803,0.6943292066180413,0.09346480236691151,0.3927775182805093,2.082133962966562,1
Prince,1589051,1.4794689158520362,0.055737053527297194,0.14042444256837716,0.24298207942147432,0.5451210478990548,0.2755318588680171,1.0229418239641803,0.6943292066180413,0.09346480236691151,0.3927775182805093,2.082133962966562,0
The Weeknd,2674162,0.31129458980376246,0.37320320679685626,1.9446048792453627,0.5090325293639445,1.279170823041174,0.0,0.692725824084774,1.1801879157841784,0.30757893360931077,0.5889244435106357,2.8683121494254062,0
The Isley Brothers,766893,0.3530336401991112,0.26471001138858846,0.2616471816339087,0.36107405606399773,0.387065051999325,3.0308504475481888,0.24692635534686186,1.0910976905774472,0.0854050551207024,0.269349458468965,3.325766318055039,0
Chris Brown,266063,1.110528366000219,0.6124766937791557,0.9220896115051295,0.006691902136809161,1.7410721278256465,0.2755318588680171,1.4664145001958033,1.2783232892749508,0.6165513614543708,1.2787621563303226,3.3713194890009004,0
