artist_name,artist_id,danceability,energy,valence,tempo,loudness,key,acousticness,instrumentalness,liveness,speechiness,distance,action
Daft Punk,667669,0.12851446846757508,0.2751067749757737,0.16574760796007507,0.2317340067113236,0.4773571616424315,0.0,0.38646590980471907,0.16985126875767487,0.1571996156165518,0.2918363888206562,0.8302578125829454,0
Tool,1340026,1.6200466802346023,0.20773254606856595,0.8035347379504298,0.43882414392891933,0.19171515842228704,2.2051130628297635,0.7845002207032492,0.013176837074333703,0.33250354751652833,0.30517015945520654,3.0371892834833925,0
Various Artists,258947,1.0224013779598624,1.2211374695711643,0.06941343772610534,0.038619057336172546,0.6372022093234222,0.27563913285372044,1.6210299200178473,1.2005523940802694,0.048338799794370196,0.5825539484460492,2.726823121553534,0
Aphex Twin,493848,0.6458534922939515,0.49565350542312725,0.6085693158839931,0.35166045763582204,0.9557906274484995,2.480752195683484,0.9598503296393179,0.7257934438626676,0.6581211577940514,0.143977650108601,3.182205178973099,1
Vangelis,840000,2.4010553701636375,2.015962805131288,1.7093946981613335,0.5171931520276404,1.7296538273045476,0.27563913285372044,0.9155129494646481,0.10659726081450505,0.1431911106755778,0.653508286316928,4.169349459790153,0
Kygo,3314964,0.17571290221362612,0.2199438229767346,0.2541093322137665,0.12947359335441838,1.2996440761979777,0.27563913285372044,0.17745775281862675,1.6770219053108204,0.6390117139373604,0.24148106782970935,2.288270030245151,0
David Guetta,213561,0.28758084649749066,1.0783360393176595,0.32548279768753907,0.6575581913783011,2.117599263887693,2.7563913285372044,0.9972780706377002,1.7369339731867268,0.01413358979639151,0.08493940415586818,4.2290271481960815,0
Avicii,2393596,0.22543778413155005,1.208955368706153,0.11217252845836773,0.6152338147044745,1.920454667903534,0.27563913285372044,1.078547376367954,1.3689399395385882,0.2637302538536437,0.48295818048803396,3.0012792132687505,0
Skrillex,2365087,0.04686408993427496,1.650278419371917,0.1961807322597741,1.2528053877652972,2.249718029138138,1.1025565314148817,1.1599705970342664,1.7370847013872655,0.22821608481604935,1.458370585088423,4.141546550491279,0
Massive Attack,378288,0.40885571192598436,0.3311692174958887,0.0607957947044388,0.538323918336019,0.1914771320621761,2.2051130628297635,0.8615954825016463,0.4780133308368584,0.6366144192871844,0.13180188908136056,2.619733784604404,0
Moby,477116,0.3634547227902428,0.16380523328046498,0.255554563059332,0.6871270553612472,0.9896815099562917,1.6538347971223226,0.6023458716679793,0.6454496512822147,0.4086753308628124,0.4679627535650713,2.3614513987029855,1
Boards of Canada,758999,0.5338929424703459,0.7945537735168418,0.5945245200478104,0.08781130131962567,1.1004279157980181,1.3781956642686022,0.1664614369639027,0.6878727427621829,0.3731210057422546,0.09577678361708461,2.2443625569236283,1
Calvin Harris,945951,0.6059119148368601,1.4196429090736076,0.7175015353945983,0.452549658829529,2.085669157550689,2.7563913285372044,0.9290607333669001,1.720077008273954,0.13891944019973204,0.40971163514862907,4.365640259015436,0
Enigma,150048,0.9182590712184127,0.08475470704024568,0.6402924200038052,0.4768096619314015,0.4790487943190769,0.8269173985611613,0.46225856485013395,0.6049042588431274,0.3198176415890034,0.5434752730934076,1.8379950734229216,0
Troye Sivan,3271457,0.31336966537916,0.2471675119253266,0.10466735614210568,0.6558549659668325,1.1784437507897638,2.7563913285372044,0.7333351413520939,1.8154937056823142,0.2925875868496403,0.3425679676869946,3.691012636275385,0
Diplo,793225,0.255600090547633,0.8973331121027742,0.04834790833300537,0.5823872616957562,1.8122400210270402,2.7563913285372044,0.8907513354300909,1.7544340640616976,0.12674167995582353,0.3848265039718596,4.016165998977708,0
Deadmau5,879144,0.8387660087992188,0.17904787597153038,0.3082217152644301,0.7614870320601592,1.1549136331143222,0.0,1.1666688986252547,0.31344071298543025,0.13780244805337838,0.09236574695329544,2.056977766188194,0
Air,607202,0.9710167289550415,0.1578040688802409,0.7534567468903783,0.5133308029956951,0.6611222842021464,1.929473929976043,0.3694771606351097,0.026810533431740335,0.14244772790478638,0.6234856942385825,2.5505276824550807,1
DJ Shadow,949820,0.15830559645847628,0.6519093854652462,0.3535285554963692,0.24322468774136488,1.0297926720988024,1.929473929976043,0.5050695031791403,0.00505599195308859,0.17351228566328822,0.9492612634221639,2.5697964932223267,1
The Prodigy,492162,0.1403900649765798,1.929476425427421,0.5633654710976947,0.9804887451482143,1.7681631989088737,1.3781956642686022,1.2356870234613413,0.11106661052123268,0.22446627554212328,0.11526743232647807,3.413221611429663,1
Yellow Magic Orchestra,683750,0.24171984731353896,1.367816675276924,1.5103197076149555,0.7136386866270354,1.5491238546618173,0.27563913285372044,0.7630223586463127,0.3778483287666672,0.45079191034795585,0.42753764101162545,2.8820882437769515,1
Thievery Corporation,586798,0.26400099967831403,0.25346675476170666,0.5258366706883125,0.3824272035809516,1.097181900945048,2.7563913285372044,0.36530521677862854,0.07463739318271678,0.3671420134464105,0.60729406205322,3.1624066707787217,0
Nightmares on Wax,869417,0.628793186688155,0.630636279495546,0.34813811610124507,0.40076342610746407,0.17207991648441479,2.2051130628297635,0.4124439163213969,0.037007070335997705,0.144130019323573,0.11511536002261294,2.48445851116452,0
The Chemical Brothers,67631,0.23810252960951547,1.4175819471379867,0.36323303854873273,0.44785790916763973,1.8222446860626778,0.27563913285372044,0.9697942194852189,0.4892653647938207,0.20072700487514814,0.12067308613507241,2.6514210747326863,1
Fatboy Slim,133719,0.027739711390336513,1.8597934865585974,0.475985905136333,0.8515721264600935,1.442288587205662,1.6538347971223226,1.0525895470460616,0.9993527811108784,0.7615729307746707,0.4075147392387039,3.47554559816046,0
Freestyle,196370,0.33208213833780575,0.15312791234294343,0.5421487212111799,0.2392022575247611,0.859850633947415,2.480752195683484,0.13131592611430454,1.8165189686877234,2.1738148511168185,0.47323159073085685,3.955344284711615,0
Kaskade,854866,0.03510594453456187,0.8463390604486365,0.6292251102602742,0.7242364738348406,1.676520911865159,2.7563913285372044,1.0996282582941814,1.2457643750850012,0.36328023887343674,0.12045643960451285,3.8670368418754375,1
