artist_name,artist_id,danceability,energy,valence,tempo,loudness,key,acousticness,instrumentalness,liveness,speechiness,distance,action
John Coltrane,175553,0.001201011831781451,0.2572016711652602,0.07886769997341603,0.15517660120800125,0.3166970553243327,0.0,0.0980291897304699,0.21434828269144934,0.40642278707065405,0.02243648707733678,0.646520567907105,1
Thelonious Monk,490416,0.752348337484359,0.11599929577847018,0.09614788129811286,0.007404798984701012,0.04887825906463417,1.504765464302792,0.6271272688219457,1.0538494955579194,0.7388653150880651,0.08925568832221059,2.216589089740382,0
Oscar Peterson,489316,0.831467941211558,0.7405623460373365,0.12259286598060865,0.5745523659380829,1.2337842184221541,0.0,1.0479174321426716,2.0239482112061618,0.9279738042252446,0.12803509874939484,3.02971287902435,0
Nat King Cole,317093,0.22000923522961313,0.12403763340238655,0.08531419003028701,0.29266628472413253,0.22363994171163787,0.0,0.512082581619969,0.4590528551616674,0.4035216769873444,0.06035339025244847,0.9198731741899064,0
Charles Mingus,9680,0.17046845660823606,0.028413934323119228,0.0023597452781496386,0.1797175221942504,0.24678856496098525,1.504765464302792,0.1385148297844512,0.1206460827128919,0.00342333359336211,0.15274917984676067,1.5634834080981996,0
Bill Evans Trio,781423,0.07685702148348655,0.6310972134082793,0.744900667596198,0.5607600825802275,1.2310438822395677,0.0,0.8108312327541719,1.7573909757978994,0.14825296754499434,0.24255197607286783,2.5720943494808686,0
Sonny Rollins,39656,0.6236009257917315,0.3968331714290591,0.9064046697532646,0.006857631303145248,0.2726605228523846,0.0,0.012377929578537658,0.09146941970829858,0.0392983679290288,0.25352071055187997,1.2315242076620092,0
Chet Baker,94210,0.3130952932898563,0.6403567346852121,0.15494670456540977,0.029824272167137594,0.3048055607195759,0.0,0.9453077108872275,0.8637700408863878,0.643715134990064,0.15941733389290508,1.644803399134694,1
Stan Getz,742899,0.3535385798125218,0.38067838811751203,0.5637929213235906,0.013096764302434595,0.5168217648143122,1.504765464302792,0.8538554523944428,0.39092511833300936,0.5454588340135894,0.12402648566401316,2.077056300533663,0
Bill Evans,74005,0.20661545015752342,0.4409862105794237,0.3254937433242309,0.5423459476225578,0.8005996510190566,0.0,0.8589355979051572,1.5483838428701375,0.8209675791948905,0.20400523350999933,2.2647456092950558,0
Bill Evans,764702,0.20661545015752342,0.4409862105794237,0.3254937433242309,0.5423459476225578,0.8005996510190566,0.0,0.8589355979051572,1.5483838428701375,0.8209675791948905,0.20400523350999933,2.2647456092950558,1
Dizzy Gillespie,162677,0.5606164540306864,0.5431208555523719,0.8684266398401287,0.3050564860477855,0.4658887546041741,1.504765464302792,0.23575074510242913,0.3206652515030227,0.1517085128198286,0.6006398106121634,2.116614057226024,0
The Dave Brubeck Quartet,142767,0.9482095972398736,0.1990456864210121,0.6119599407282963,0.2273371277621843,0.46461116806230895,1.504765464302792,0.49978394950399657,0.5982458123417986,0.15321304209290426,0.16557630825461678,2.1221810013831237,0
Charlie Parker,211758,0.2798672160971455,0.6509547331696577,1.0671238669377923,0.19897301885173715,0.8686343714571798,1.504765464302792,0.5452053761750344,0.0827295546813086,0.12161497518733205,0.41659636777307935,2.278528455823157,0
Wes Montgomery,248392,0.8042622016949403,0.007633771442970783,0.8891386885090309,0.2577208907105764,0.6486291112968515,0.0,0.6701967293710897,0.8593059039451194,0.3004054422104247,0.17332252974719908,1.7979037165871385,0
Erroll Garner,206967,0.3304417198706803,0.2282217069081346,0.18191204970397973,0.06341508459567838,0.2540233316561732,1.504765464302792,0.989105991678292,2.1807505252610055,2.2115274949655377,0.38275101898618713,3.646723600689336,0
Stan Kenton,743929,0.5021640220236179,0.20877051326758667,0.29126273832188737,0.2526626745664011,0.6975196943933916,2.407624742884467,0.5235635797210001,0.7840283399129689,0.723563465102921,0.07608811195285621,2.8540794693393097,0
