artist_name,artist_id,danceability,energy,valence,tempo,loudness,key,acousticness,instrumentalness,liveness,speechiness,distance,action
Johnny Cash,816890,0.25854284737296895,1.0469300118876594,0.18743471127144318,0.6700516260817305,0.3028717356413043,1.8605560480635452,0.6539418753173376,0.15484575723253094,0.8171525472304423,1.6605444233435935,3.0128344054608096,1
Willie Nelson,583959,0.44514344114345367,0.6059409595843552,0.9590857330786096,0.6538115213707105,0.08676459116334523,0.6201853493545151,0.9768910157839994,0.25285271562901224,0.46381864174707577,0.251973887362382,1.8978037741731517,1
Waylon Jennings,200791,0.02009560232603791,1.2937382263591002,0.07548474839539143,0.7016267159224316,0.09502617244600098,0.6201853493545151,1.4488758709630902,0.5992856457541094,0.5981461533623713,0.05281659943812472,2.320507112021023,1
George Strait,944084,0.32086777592938653,1.2508208819417495,0.5519992295771083,0.24349539302566967,0.2806274945300078,1.5504633733862878,2.142392395718546,0.028089206256998955,0.12876695845940875,0.13737973158448347,3.02328942182027,1
Marty Robbins,858710,0.2510001800353991,0.4020617356544818,0.6505031308409357,0.6958938937155394,0.24071084935649723,0.0,0.18280515168532774,0.05373842179359803,0.1355668067370851,0.11404918361439645,1.1214767915695893,1
Bill Evans,61912,1.420525162806165,0.2614382010778886,1.853358190130759,1.3021558013957375,1.548519254949381,1.2403706987090302,0.14480924051031074,4.4889445124359,0.43140774816766625,0.18202252633546667,5.616409594526095,0
"Hank Williams, Jr.",117844,0.24513901687524398,1.5285853615958398,0.0029681224464846445,0.5947209268790234,0.21544095696053733,0.6201853493545151,2.512943528987827,0.0009587703582984441,0.1864636911620261,0.1963757038722086,3.093482024144292,1
George Jones,944310,0.48109052221698,0.749617653333304,0.3844610964649464,0.935798544406926,0.2171317856246795,0.9302780240317727,1.004742345639362,0.0378820475371624,0.46101531198854856,0.0537982198198346,1.9889291034323684,1
Dolly Parton,175286,0.27460526963549614,0.8246673691656714,0.45869459312249505,0.6874374567986395,0.40427361283856,0.6201853493545151,0.9656514673456121,0.041051672449430476,0.07092175674054356,0.19893221871185024,1.7220029766692457,1
Alan Jackson,605375,0.40938617455510073,1.5327640530617483,0.4391385711435422,0.1454776118919232,0.9247062594168196,0.9302780240317727,2.14384496780095,0.026334860796337234,0.033373888865288415,0.14314804201528475,3.0116171602568333,1
Lefty Frizzell,190946,0.6936161383883448,0.10541640476387637,0.2374071545184125,0.5244614561788903,0.005706769583565752,0.0,0.40442944959688654,0.034419066299821555,0.1237303518318616,0.014808009373397213,1.0019714756474971,0
Kenny Chesney,68551,0.176230847374865,2.1471799347309797,0.9059670787780976,0.006596142820480544,1.4136234942237769,0.9302780240317727,2.652674808726372,0.010275218301525335,0.16088447231607927,0.08161084200077207,3.9236896908334455,1
Alabama,936206,0.5988053511852263,1.1789870136698726,0.6403186642070936,0.592768097861608,0.1217858796487562,0.9302780240317727,2.3965618527436794,0.0006200584134102849,0.694286468005261,0.09150986442224454,3.1022775653547545,0
Merle Haggard,410219,0.6619375176716097,0.8307000849426465,0.22946002446924985,0.785311431173941,0.0076237263345320105,0.6201853493545151,1.3546432572418392,0.11445915891472563,0.14612538510949208,0.19923828280288802,2.022742103903006,1
David Allan Coe,629609,0.33617409845908386,1.0388759671409171,0.204670313434379,0.5904674799971292,0.04822544544378926,0.9302780240317727,1.714258651127219,0.003303475330027672,0.46783856344448954,0.36218418192464397,2.395684644583662,1
Flatt & Scruggs,227527,0.5286541110696894,1.233969900947189,0.9150250729040508,0.15175705831330918,0.4455726085102337,1.2403706987090302,1.1772774059726645,1.8926049332758792,0.6686536645143643,0.02549332578549751,3.1329212487482074,1
Emmylou Harris,159699,1.106131886389195,0.6644611403386026,0.829004822558068,0.42603295887924275,0.14421849071927506,1.8605560480635452,1.2520771099847239,0.07374458387758098,0.11667460858307377,0.009837015746176458,2.757372354289477,1
Brooks & Dunn,522768,0.442652605949294,2.526444177194332,0.03225296711731593,0.025499139862877163,1.6465128361430836,1.5504633733862878,2.677733389736241,0.002915491815635163,0.6263075967652181,0.010115643492565385,4.38840760418409,0
Tammy Wynette,136640,0.7229327787917594,0.13742753463624613,0.9920296174491094,1.294981768866856,0.026508853205336247,1.5504633733862878,0.4922677452054849,0.0024773940590204213,0.15843872352156047,0.10951497230286455,2.4262498003612145,1
Ray Price,409954,1.7664683536805765,0.44417185369342027,0.434180559621775,1.1454090694568393,0.284146243132494,1.8605560480635452,0.194141772935297,0.12190682077717588,0.1022762173198561,0.01748580197501487,2.902395587999411,1
Tim McGraw,592954,0.8159981793227153,2.366518808595286,0.7945724723243033,0.018176550185388163,1.6787342487076715,0.9302780240317727,2.551882556401681,0.005452906832275395,0.043668265654956864,0.09922779131237797,4.135866701004779,0
Patsy Cline,14651,1.1419026279977662,0.43732593030421807,0.7554437739120623,0.8724419879043783,0.9460486322793867,0.9302780240317727,0.06525382296156779,0.005277999133689981,0.29718409253089006,0.011939610612034857,2.1633811438164994,1
Kenny Rogers,69986,0.5364495217322593,0.6562377229845429,0.8806340279855245,0.15293108570361086,0.4987731954632121,0.9302780240317727,1.8090587588683793,0.0007817807624100337,0.49165672229251745,0.2778520729188568,2.49462310988745,1
Jason Aldean,318882,0.7441840870338533,2.7199130841722443,0.9971407075403782,0.5608963793687515,2.2828267004834686,0.9302780240317727,2.8464509048355873,0.005130708440144349,0.053728307330657005,0.1064117688519616,4.842919129995135,0
Conway Twitty,780451,0.2575271553388699,0.5475860213984055,0.33677977178062113,1.2795951658078495,0.38959962478673316,1.5504633733862878,1.1798839407489567,0.05607880010120431,0.15564429537071822,0.22829146760168736,2.4787683868754056,1
Johnny Horton,198783,0.29733359119211156,1.1536409349104564,0.7179608103268869,0.5613544040618534,0.12080362409630885,0.0,0.7271902589874873,0.0053778452288338885,0.4363616386766219,0.42775616059179405,1.77952130796187,1
Eric Church,632233,0.09335827167351779,2.359613131450042,0.14604809608236877,0.7544910170070124,1.5298905506275915,1.2403706987090302,2.6842589416405493,0.03030802725473003,0.1073925767522956,0.09372260695914159,4.156036927184413,0
Toby Keith,510805,0.29382931805730805,2.8908280179477357,0.14729238483419532,0.11450706641654301,2.10213812853746,0.9302780240317727,2.3962619640722655,0.0036448640000196764,0.46644950431503385,0.17740297538691402,4.444498033196042,0
Luke Bryan,502198,0.324708986495297,3.1507754799766485,0.4228839371354562,0.2085589248712466,2.470675504583096,1.2403706987090302,2.9131632464816715,0.0006119857503986692,0.02328844902454147,0.33050019228163113,5.147251676755348,0
Glen Campbell,664378,1.6673004038276473,1.1954175742667879,0.6775909297258114,0.4586080923726812,0.6003554703153811,0.9302780240317727,1.82490725820811,0.0393348648717729,0.06919485651628249,0.11782630736670091,3.074851745397051,1
Florida Georgia Line,2942900,1.099742893806546,3.5117817279534567,0.04788103950677669,0.7051417199561707,2.5314117489133783,1.8605560480635452,2.9968158935194467,0.00499687218495154,0.47835469876478964,0.21342566221390305,5.7590434298118875,0
Keith Urban,81619,0.09299416126965399,2.5762532386392145,0.4882821102886494,0.36591176975318074,1.8047093695206629,0.6201853493545151,2.6361542855738747,0.004932432506525308,0.4872323782747978,0.09715796987091901,4.225614048854848,0
Dwight Yoakam,791483,0.11652266123277277,2.2407577144525583,0.1525200687085072,0.2251327291405208,1.1060521722700964,1.5504633733862878,2.6382368673426706,0.29471751060093127,0.4068978305698837,0.15140254656659852,3.9964294836059002,1
The Charlie Daniels Band,207644,0.3841110370217995,1.9411150297111706,0.40956951061633956,0.2836767049998409,0.22772373323475503,1.5504633733862878,2.4550469321221837,0.29148709995244226,0.1566369704599403,0.21934314268276534,3.578316643105728,0
Shania Twain,161808,0.5072368916411545,2.385203743668736,0.2810238219375634,0.279982866360082,1.742004272268537,1.8605560480635452,2.49357308129777,0.005435911752250944,0.43077387903433745,0.11004927030686504,4.360700848172827,0
Kris Kristofferson,774588,0.40325044547286376,0.48572135847826226,0.7967753216488298,1.2767675839805357,0.6385595527346267,1.2403706987090302,1.248662947408564,0.11813771566089382,0.12547169529375554,0.2030843058410209,2.497979657011668,1
Dixie Chicks,162487,0.1321898864179546,1.6350554828400063,0.9948431553046819,0.1270814719905335,1.584043203399252,0.6201853493545151,2.053039697396419,9.381284173520799e-05,0.3269554435998543,0.014160774470749649,3.303428270376879,0
Earl Scruggs,153519,0.44683287180334996,0.598652887691512,0.3877398500052502,0.2619136939716586,0.1738334213448809,0.3100926746772576,0.789318414173086,0.36283648222677123,0.7591618631422068,0.07843222212645556,1.496834531472001,0
Tennessee Ernie Ford,20403,0.5095644784515833,0.6952368613048405,0.13582108906970514,0.15147273266928707,0.3221081940201043,0.9302780240317727,0.5057343270853547,0.10283724339077607,0.21688595625138046,1.7379980288719175,2.25556907968894,0
The Jordanaires,87113,1.5836486920537562,0.6379724936069497,0.8172380252286509,0.9753650632304157,1.479612166515075,1.8605560480635452,0.029812742900199973,0.005108756461779385,0.03937424910702317,0.21777044742352486,3.199215098813085,1
Reba McEntire,409968,0.5140509294617444,0.9449504849995091,1.465755255745569,0.2577784430490563,0.5189676894751343,0.6201853493545151,1.790537197914984,0.00550920303485658,0.5282022551425569,0.0013399824904063995,2.740634694596685,0
Rascal Flatts,868174,0.8441082233155154,2.665730621889932,1.3180829124219406,0.2680461015830089,2.151750929380268,0.6201853493545151,2.6165616965988003,0.005423165442232536,0.10074804577882246,0.054481312388948766,4.6370286339794395,0
Roy Acuff,848784,0.4126950722818641,0.15315055803774258,0.28933384643441135,0.09135647814358522,0.12122111690463666,1.5504633733862878,0.2912856589991062,0.4940221280887698,0.48500771134872955,0.3356758991236163,1.8388256077726381,0
Brad Paisley,610880,0.7441737454512417,2.374757744351281,0.8508226366409126,0.19437624149318167,1.5976795389742013,1.5504633733862878,2.36943304536177,0.01884226819107221,0.46837641654735235,0.0046150989121779284,4.212532792247529,0
June Carter Cash,838300,0.17297764557266349,1.0587691407361353,0.2251817390122816,0.4832513191046339,0.5710901414136629,1.2403706987090302,1.122444551337329,0.0001324129172408095,0.9916045279818185,0.5720591573929574,2.4228554310794093,1
Randy Travis,396676,0.09562259524564015,0.9631931778379371,0.6611860275480093,0.3627461733833632,0.35127950268355546,0.6201853493545151,2.2071277170684462,0.004318407346523723,0.1461118518658291,0.09961785406562473,2.6298987590098815,1
Luke Combs,3462371,0.7269344139320182,2.58428491087671,0.6630630280309973,0.03602376603591673,1.9662141076508326,0.6201853493545151,2.751486735252942,0.005426706083904331,0.1863362920061707,0.18595273577228247,4.420243042566272,0
Brenda Lee,934069,0.46274507483772387,0.5345232996561442,0.5370098993057936,0.950541835227878,0.9219998383184378,1.2403706987090302,0.6978373068674107,0.0030626054770971356,0.26969466800859343,0.23337311847037537,2.166689931552953,1
Blake Shelton,46814,0.4923138145394371,2.578897570814238,0.6871645502949868,0.10114247725827433,2.022324781306811,0.9302780240317727,2.836281096882544,0.00232800022432178,0.24440860722018642,0.03294337954723203,4.5206240641495175,0
Travis Tritt,15318,0.5286814945896368,2.10058919887,0.6733595388769293,0.44990280981162867,1.5925985193801733,0.9302780240317727,2.461042043816692,0.0031186609160446244,0.6984870118392089,0.11872961481940353,3.912583603267124,0
Jerry Reed,334644,0.41838358674547094,2.2394724990333046,0.6277258361890474,0.8916051288161833,0.38059694280244133,0.9302780240317727,1.1856058966578829,1.4258657577664628,0.4239519925693523,1.8029414121863034,3.7760614527233005,0
Bobby Bare,66429,0.2854428518893278,0.5838511383275053,0.2321716506751884,0.8086749608495218,0.2588852144091843,0.6201853493545151,0.6236546216302583,0.002030154365609216,1.568816503386962,0.0716954328670997,2.106453115523284,1
Carrie Underwood,861252,1.0934250661744267,2.8161783769449027,1.54179194523433,0.011905398804878342,2.6233808650793597,0.3100926746772576,2.5560409108528845,0.00550226337717985,0.39858713563637993,0.4442629168567378,5.037023372391531,0
